Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit,Competitor_Price
68,0,48200.0,35230.83269922763,1107.9996493230224,Female,Offer2,North,5415,Brand1,Online,Phone,Personalized_Email,0,11861.16765144935,47310.51487198818
68,0,48000.0,35060.9508577771,1167.1882343208822,Female,Offer2,North,5416,Brand3,Online,In_Person,Generic_App_Notification,0,11771.86090790202,51919.48633695882
19,4,21600.0,16755.37071498634,4749.792648877999,Male,Offer3,South,5417,Brand4,Phone,Phone,Personalized_Email,0,94.83663613565976,20107.572382779297
20,4,21100.0,16271.337076157564,4765.612892409909,Male,Offer3,East,5418,Brand4,Phone,Phone,Personalized_Email,1,63.05003143252634,21547.211463243617
21,4,21400.0,16524.221703302213,4903.095027331539,Male,Offer3,South,5419,Brand2,In_Person,In_Person,Generic_App_Notification,0,-27.31673063375274,21038.00809461503
67,0,48300.0,35458.40942652292,1200.476360970321,Female,Offer2,West,5420,Brand2,In_Person,Phone,Personalized_Email,1,11641.114212506758,46004.737465330705
68,0,47800.0,34983.13280932617,1151.4571186175906,Female,Offer3,North,5421,Brand2,Online,In_Person,Generic_App_Notification,0,11665.41007205624,52398.982467725
67,4,48100.0,39725.8809532797,4805.805246805955,Female,Offer1,West,5422,Brand3,In_Person,In_Person,Personalized_Email,1,3568.313799914343,48257.88317499578
21,4,21300.0,16432.58343611399,4768.021419693197,Male,Offer2,South,5423,Brand1,Online,Phone,Personalized_Email,1,99.39514419281386,22647.014795938
68,0,48000.0,35127.800354305895,1117.1867150207463,Female,Offer2,North,5424,Brand3,Online,Phone,Generic_App_Notification,0,11755.012930673358,46901.901372247965
68,0,48100.0,35239.45935199232,1112.884895773889,Female,Offer3,South,5425,Brand4,In_Person,Online,Personalized_Email,0,11747.65575223379,45689.60400971321
67,0,21300.0,12484.406077644197,4803.4938223919125,Male,Offer1,East,5426,Brand2,In_Person,Phone,Generic_App_Notification,1,4012.100099963891,20635.769349525275
19,4,21200.0,16369.406324945285,4825.851681617616,Male,Offer3,North,5427,Brand1,In_Person,Online,Personalized_Email,0,4.741993437099154,21485.214819791123
66,0,48500.0,35494.82537440003,1180.2300084321846,Female,Offer1,North,5428,Brand4,Phone,Phone,Generic_App_Notification,0,11824.944617167785,49972.243970159834
21,4,21400.0,16460.269068766225,4822.9215162118835,Male,Offer1,East,5429,Brand4,Online,In_Person,Generic_App_Notification,0,116.80941502189124,24195.213610936215
21,4,21400.0,16493.96574051383,4765.281934183056,Male,Offer2,South,5430,Brand4,Online,In_Person,Generic_App_Notification,0,140.75232530311175,20335.490665565343
21,4,21700.0,16823.415126301137,4747.954961839459,Male,Offer3,South,5431,Brand3,Online,Online,Generic_App_Notification,0,128.629911859407,22532.591955582
67,4,48100.0,39631.69240443066,4801.728103652653,Female,Offer1,West,5432,Brand2,In_Person,Phone,Generic_App_Notification,1,3666.579491916689,47727.760739063946
68,0,48300.0,35431.98614248474,1129.7947643624482,Female,Offer2,West,5433,Brand4,In_Person,Online,Generic_App_Notification,0,11738.219093152811,51212.75680413506
21,4,21300.0,16416.352525898077,4703.293763932585,Male,Offer2,South,5434,Brand2,In_Person,Phone,Generic_App_Notification,0,180.35371016933823,20183.79893509711
67,4,48500.0,39908.012380783715,4892.238424563464,Female,Offer1,West,5435,Brand3,In_Person,Phone,Personalized_Email,1,3699.7491946528207,48708.291441949856
22,4,21000.0,16146.043071207703,4799.7694617477555,Male,Offer1,East,5436,Brand4,In_Person,In_Person,Generic_App_Notification,0,54.187467044541336,20397.40473925604
20,4,20600.0,15781.578362173004,4817.049758166446,Male,Offer2,East,5437,Brand3,Phone,Online,Personalized_Email,0,1.3718796605498935,19034.094986565346
68,0,21000.0,12222.939278787137,4830.065069120856,Male,Offer1,South,5438,Brand3,In_Person,In_Person,Personalized_Email,1,3946.995652092008,18998.07462880556
21,4,20500.0,15598.46844892894,4827.570454069602,Male,Offer1,West,5439,Brand2,Online,In_Person,Personalized_Email,0,73.96109700145826,19865.33999369788
69,0,47600.0,34816.9740779536,1118.0204920807482,Female,Offer3,West,5440,Brand4,In_Person,In_Person,Generic_App_Notification,0,11665.005429965651,48904.47912886971
68,0,48400.0,35600.21007320458,1192.9031947029666,Female,Offer3,East,5441,Brand3,Online,Online,Personalized_Email,1,11606.886732092453,44290.698899453346
67,0,48400.0,35445.260959808,1152.2458661619844,Female,Offer2,North,5442,Brand4,In_Person,Phone,Generic_App_Notification,0,11802.493174030014,50786.438719945094
66,0,48500.0,35694.233520769114,1171.4846478792526,Female,Offer3,South,5443,Brand2,In_Person,Phone,Personalized_Email,0,11634.281831351633,49293.02923495309
20,4,20600.0,15722.478433098117,4861.97730107214,Male,Offer2,South,5444,Brand3,Online,Online,Generic_App_Notification,0,15.54426582974338,20597.565327863107
66,0,48500.0,35635.37747033053,1202.2039606493254,Female,Offer1,East,5445,Brand2,Online,Phone,Personalized_Email,0,11662.418569020145,47368.43654686253
68,0,48000.0,35135.10848631971,1136.3645668304764,Female,Offer3,North,5446,Brand4,Online,Online,Generic_App_Notification,0,11728.526946849814,46277.00767532576
68,4,48800.0,40406.222363854475,4898.244474697913,Female,Offer1,West,5447,Brand4,Online,Online,Personalized_Email,1,3495.5331614476127,52057.28605220718
66,0,48800.0,35910.01114301059,1201.2673775625503,Female,Offer2,East,5448,Brand2,Phone,Phone,Generic_App_Notification,0,11688.72147942686,50612.834034447704
67,0,48300.0,35393.978440233775,1189.7553199415124,Female,Offer2,North,5449,Brand1,Online,In_Person,Generic_App_Notification,0,11716.266239824712,52588.3099624852
21,4,21200.0,16295.879150013236,4839.285662291415,Male,Offer1,North,5450,Brand3,In_Person,Online,Personalized_Email,0,64.8351876953493,21714.602508366886
66,0,48000.0,35277.76269192161,1225.057159005498,Female,Offer3,North,5451,Brand4,In_Person,Online,Generic_App_Notification,0,11497.180149072889,47218.4127862259
20,4,20800.0,15986.12506306086,4779.382069663769,Male,Offer3,South,5452,Brand4,Phone,Online,Generic_App_Notification,0,34.49286727537219,19897.755548967016
66,0,48300.0,35412.63376606243,1179.452500372021,Female,Offer2,West,5453,Brand3,Online,Online,Generic_App_Notification,0,11707.913733565552,49347.13316090505
67,0,21600.0,12669.72892022323,4791.955321167567,Male,Offer1,West,5454,Brand2,In_Person,Phone,Generic_App_Notification,0,4138.315758609204,22703.79848814184
67,0,48600.0,35623.345226715246,1045.0535120438185,Female,Offer1,South,5455,Brand2,Phone,Phone,Generic_App_Notification,0,11931.601261240936,45593.56313619226
20,4,21500.0,16675.470695675645,4774.239035255196,Male,Offer3,West,5456,Brand2,In_Person,Online,Personalized_Email,1,50.29026906915897,22292.16766622123
20,4,21800.0,16903.274368368144,4898.69993208029,Male,Offer3,West,5457,Brand1,Phone,In_Person,Generic_App_Notification,0,-1.974300448433496,20026.71991110038
20,4,21100.0,16182.78252454373,4890.807797959871,Male,Offer2,South,5458,Brand1,Phone,Phone,Generic_App_Notification,0,26.409677496398217,19625.15240433381
21,4,21300.0,16432.079415639797,4788.306795212162,Male,Offer3,East,5459,Brand4,Online,In_Person,Personalized_Email,0,79.61378914804118,23103.913313536712
68,0,48200.0,35250.95680073274,1117.9879054839598,Female,Offer2,North,5460,Brand2,Phone,In_Person,Generic_App_Notification,0,11831.0552937833,49021.11487125579
68,0,48200.0,35379.53199279619,1169.3514961844462,Female,Offer3,East,5461,Brand3,In_Person,Online,Personalized_Email,0,11651.116511019363,54514.24880903189
67,0,47800.0,35063.00867493003,1252.304423124178,Female,Offer3,South,5462,Brand4,In_Person,Phone,Generic_App_Notification,0,11484.68690194579,51193.37481896984
21,4,21500.0,16606.550124314632,4805.121940717121,Male,Offer3,West,5463,Brand3,Online,Online,Personalized_Email,0,88.32793496824706,22165.124715644364
68,4,48300.0,39826.62949938679,4782.626602232176,Female,Offer1,West,5464,Brand4,Online,Online,Personalized_Email,1,3690.743898381032,50743.614520423085
67,0,48000.0,35121.71596825909,1253.9911943126278,Female,Offer1,East,5465,Brand1,Phone,In_Person,Generic_App_Notification,0,11624.292837428286,49137.58149262419
69,0,20300.0,11660.603158461252,4861.224258798475,Male,Offer1,North,5466,Brand4,Online,In_Person,Personalized_Email,1,3778.172582740274,19498.70446339528
66,0,48600.0,35715.359362777475,1092.126858329594,Female,Offer1,West,5467,Brand1,In_Person,In_Person,Generic_App_Notification,0,11792.513778892931,45067.74185306022
20,4,21700.0,16797.806595750066,4931.4380716075575,Male,Offer3,South,5468,Brand4,In_Person,Online,Generic_App_Notification,0,-29.24466735761962,24238.18332846855
22,4,20800.0,15843.250002964032,4822.871191930335,Male,Offer1,South,5469,Brand2,Online,Online,Generic_App_Notification,0,133.87880510563264,20774.70408789644
68,0,48000.0,35207.271363247935,1189.5042665202448,Female,Offer3,South,5470,Brand3,Online,Online,Generic_App_Notification,0,11603.22437023182,50387.2503679967
21,4,21100.0,16155.59223259737,4814.560695257122,Male,Offer1,West,5471,Brand2,Online,Online,Generic_App_Notification,0,129.84707214551236,21575.87569970359
67,0,48200.0,35300.31959851793,1155.885481687797,Female,Offer3,North,5472,Brand4,Phone,Online,Generic_App_Notification,0,11743.794919794267,46406.18850206882
68,0,21700.0,12730.780292278214,4836.1517346561,Male,Offer1,East,5473,Brand4,Phone,Online,Personalized_Email,1,4133.067973065686,20853.74592550817
67,0,48200.0,35254.53918007659,1125.3781448032285,Female,Offer2,South,5474,Brand4,In_Person,Online,Generic_App_Notification,0,11820.082675120186,48588.4778115153
20,4,21100.0,16229.253895585069,4802.915359233433,Male,Offer2,North,5475,Brand1,Phone,Online,Personalized_Email,0,67.83074518149806,18779.78405966624
67,0,48000.0,35117.21690983381,1142.1586274600645,Female,Offer2,North,5476,Brand3,Phone,Phone,Generic_App_Notification,0,11740.624462706122,51171.95161520542
20,4,21000.0,16168.78227622034,4804.0792756299215,Male,Offer2,East,5477,Brand3,Phone,Phone,Personalized_Email,0,27.138448149738903,21684.02204763588
67,0,48200.0,35326.286351359755,1214.8469454206936,Female,Offer3,North,5478,Brand4,Phone,Phone,Generic_App_Notification,0,11658.866703219552,51425.6277612772
19,4,20900.0,16092.080657646304,4832.427490449189,Male,Offer3,West,5479,Brand4,In_Person,Phone,Personalized_Email,0,-24.508148095492288,20389.6503390603
67,0,48300.0,35463.80202458997,1157.4356166955183,Female,Offer3,East,5480,Brand1,Online,Online,Personalized_Email,0,11678.762358714514,50581.926457152775
68,4,48300.0,39761.713019702554,4806.941275088163,Female,Offer1,West,5481,Brand2,In_Person,Online,Personalized_Email,1,3731.345705209282,51768.07614155961
68,0,48600.0,35673.97194384097,1178.7053879635312,Female,Offer3,North,5482,Brand2,Phone,In_Person,Generic_App_Notification,0,11747.322668195502,50506.115173169375
20,4,21300.0,16434.238444363487,4818.520081919756,Male,Offer3,North,5483,Brand3,Online,In_Person,Generic_App_Notification,0,47.241473716756445,20539.770160393644
20,4,21100.0,16191.109495591816,4875.366732553661,Male,Offer2,West,5484,Brand1,Online,Phone,Generic_App_Notification,0,33.52377185452315,22280.32149276767
21,4,21600.0,16713.735675805285,4748.243721068187,Male,Offer3,North,5485,Brand4,Online,In_Person,Generic_App_Notification,0,138.02060312652793,20970.333208594217
68,0,47400.0,34696.07595361688,1251.690060526175,Female,Offer2,East,5486,Brand3,In_Person,Phone,Personalized_Email,0,11452.233985856948,50164.60431332742
21,4,21200.0,16274.81679384558,4820.593410347563,Male,Offer1,North,5487,Brand1,Online,Online,Generic_App_Notification,0,104.58979580685627,20767.696872136483
67,0,48000.0,35096.86193775843,1149.2932319975464,Female,Offer1,East,5488,Brand2,In_Person,Online,Generic_App_Notification,0,11753.84483024402,47415.98929964357
20,4,21900.0,16949.62577911463,4812.1672164001875,Male,Offer3,West,5489,Brand1,In_Person,In_Person,Generic_App_Notification,0,138.20700448518164,21525.89511753914
67,0,48100.0,35233.031237104486,1175.156779937277,Female,Offer2,South,5490,Brand2,Phone,Online,Generic_App_Notification,0,11691.811982958236,53826.1527869268
21,4,21700.0,16776.8842992948,4786.045810480801,Male,Offer2,East,5491,Brand1,Phone,Online,Generic_App_Notification,0,137.0698902244012,23045.00058901613
67,0,48300.0,35373.25367163015,1165.186067182076,Female,Offer3,South,5492,Brand3,Online,Phone,Generic_App_Notification,0,11761.560261187777,51147.63636099702
67,0,47900.0,35090.006264503005,1194.384350298464,Female,Offer3,North,5493,Brand2,Online,In_Person,Personalized_Email,0,11615.609385198532,48049.29067760432
21,4,20900.0,15933.49294791668,4807.417268097987,Male,Offer1,East,5494,Brand3,Phone,Online,Generic_App_Notification,0,159.08978398533054,23217.04536304256
68,0,47900.0,35037.55789952639,1187.3148337046064,Female,Offer3,North,5495,Brand3,In_Person,In_Person,Generic_App_Notification,0,11675.127266769,46980.01411467239
20,4,21300.0,16425.66981196941,4750.533599386948,Male,Offer3,South,5496,Brand2,In_Person,Online,Generic_App_Notification,0,123.7965886436441,22040.107820768542
20,4,21200.0,16303.673618170127,4822.890089160306,Male,Offer2,South,5497,Brand2,Phone,Phone,Generic_App_Notification,0,73.43629266956668,22074.31320237128
21,4,22000.0,17088.38300791908,4866.602737297821,Male,Offer3,South,5498,Brand4,In_Person,Online,Generic_App_Notification,0,45.014254783098295,21699.5431373332
20,4,20900.0,15955.75144785077,4897.906803284719,Male,Offer1,West,5499,Brand4,Phone,In_Person,Generic_App_Notification,0,46.341748864515466,22670.108746106955
67,0,48600.0,35673.21411619355,1125.6343889722746,Female,Offer3,North,5500,Brand4,Phone,In_Person,Generic_App_Notification,0,11801.151494834176,51557.50855565785
20,4,21100.0,16248.392998545683,4786.819832885696,Male,Offer1,South,5501,Brand3,Online,Phone,Personalized_Email,0,64.78716856861865,18685.265161075746
67,4,47900.0,39402.97312216017,4794.556254273759,Female,Offer1,West,5502,Brand3,Online,Online,Generic_App_Notification,1,3702.470623566072,48990.88209590537
20,4,21500.0,16693.673008211303,4758.233422530358,Male,Offer3,South,5503,Brand4,Phone,Phone,Personalized_Email,0,48.0935692583389,21558.3816231434
66,0,48200.0,35443.7171855148,1200.8547722689868,Female,Offer3,East,5504,Brand3,Online,In_Person,Personalized_Email,0,11555.428042216208,50168.86697537187
67,4,48700.0,40170.90626295538,4824.916635322308,Female,Offer1,West,5505,Brand3,Phone,Phone,Personalized_Email,1,3704.177101722311,47415.24448292508
68,0,47800.0,34961.25562006527,1175.2167859995843,Female,Offer3,North,5506,Brand2,In_Person,Online,Generic_App_Notification,0,11663.527593935149,48593.0742749987
68,0,47800.0,35015.77394811836,1203.913859129305,Female,Offer3,West,5507,Brand2,In_Person,Online,Personalized_Email,0,11580.312192752335,53437.51453019806
19,4,20400.0,15632.049167223737,4719.585318474726,Male,Offer2,South,5508,Brand3,In_Person,Phone,Personalized_Email,0,48.36551430153759,19721.092619506893
67,0,48300.0,35355.20136375481,1207.9459964750104,Female,Offer1,East,5509,Brand4,In_Person,In_Person,Generic_App_Notification,0,11736.852639770184,44850.965010513464
67,0,47800.0,35060.677689757715,1294.7086939743967,Female,Offer3,South,5510,Brand1,Phone,In_Person,Personalized_Email,0,11444.613616267889,48967.29557742355
67,0,48300.0,35502.79365227905,1153.573442213975,Female,Offer3,West,5511,Brand4,In_Person,Phone,Personalized_Email,0,11643.632905506976,45277.39688708824
67,0,48400.0,35458.06095862299,1138.016878255923,Female,Offer1,East,5512,Brand1,In_Person,Online,Generic_App_Notification,0,11803.922163121086,56632.07164676557
68,0,48100.0,35244.08178161602,1090.0007390030826,Female,Offer3,North,5513,Brand4,In_Person,Online,Generic_App_Notification,0,11765.917479380898,49331.51624169965
21,4,21600.0,16612.29528540974,4784.103324697853,Male,Offer2,South,5514,Brand2,In_Person,Online,Generic_App_Notification,0,203.6013898924084,23082.51744609731
21,4,20800.0,15928.714913147129,4936.270082382083,Male,Offer1,South,5515,Brand3,Phone,Online,Personalized_Email,0,-64.98499552921021,21991.31969602472
67,0,47800.0,34967.742379003386,1193.8709795311252,Female,Offer1,West,5516,Brand3,In_Person,In_Person,Personalized_Email,0,11638.386641465488,47819.24365801738
68,0,47800.0,34971.09698734667,1181.3274610783053,Female,Offer2,West,5517,Brand2,Online,Online,Personalized_Email,0,11647.575551575028,48720.47587581612
67,0,48200.0,35358.273935780395,1180.2536903700789,Female,Offer3,East,5518,Brand1,Online,Phone,Personalized_Email,1,11661.472373849529,46384.25501137499
68,0,47500.0,34729.40854535502,1123.1353017739875,Female,Offer3,South,5519,Brand1,Online,Phone,Generic_App_Notification,1,11647.456152870993,44360.059136607895
67,0,48100.0,35285.11340403573,1213.4928151858926,Female,Offer2,West,5520,Brand1,Online,Phone,Personalized_Email,0,11601.39378077838,47211.670242751694
67,0,48400.0,35538.76160888329,1183.007123367537,Female,Offer2,West,5521,Brand2,Online,Phone,Generic_App_Notification,0,11678.231267749175,53768.53614880053
21,4,21500.0,16543.7901955664,4857.5359981741785,Male,Offer2,West,5522,Brand1,Online,Online,Generic_App_Notification,0,98.67380625942316,20258.311302069793
20,4,20800.0,15941.96934914953,4741.121771501097,Male,Offer1,North,5523,Brand2,Phone,In_Person,Generic_App_Notification,0,116.908879349372,19812.453992666975
